出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150617","11505","6224","聚鼎","電子零組件業","247076","269497","261481","-8.319573130684201","-5.509004478336858","1229807","1261870","-2.540911504354648","-"
"1150617","11505","6225","天瀚","光電業","4063","1406","2169","188.97581792318636","87.32134624250807","11546","18652","-38.09779112159554","本期營收增加，主要係本公司客戶端需求增加所致。"
"1150617","11505","6226","光鼎","光電業","55348","64020","56555","-13.545766947828804","-2.1342056405269205","271072","268759","0.860622341949479","-"
"1150617","11505","6230","尼得科超眾","電腦及週邊設備業","870889","828406","714160","5.12828250881814","21.945922482356895","3920566","3509167","11.723551486720353","-"
"1150617","11505","6235","華孚","電腦及週邊設備業","523900","518334","532151","1.0738249854341024","-1.5504997641646825","2679015","2582456","3.739037567338998","-"
"1150617","11505","6239","力成","半導體業","7917615","7575240","6079509","4.519658783088061","30.234448209551132","36807022","27290939","34.86902008025447","-"
"1150617","11505","6243","迅杰","半導體業","25419","27293","60814","-6.866229436119151","-58.20205873647515","142738","293155","-51.30971670276816","本月營收較去年同期減少，主要係受記憶體價格波動影響電競相關市場需求持續放緩所致。"
"1150617","11505","6257","矽格","半導體業","1976452","1945727","1597683","1.5791012819372914","23.707393769602607","9215955","7844874","17.477412639132254","-"
"1150617","11505","6269","台郡","電子零組件業","1681968","1982505","1791003","-15.15945735319709","-6.087929500955609","9131486","8935466","2.1937300192289917","-"
"1150617","11505","6271","同欣電","半導體業","1038227","1035207","964665","0.29172909379476764","7.625652428563284","4892671","4899072","-0.13065739797251397","-"
"1150617","11505","6272","驊陞","電子零組件業","264500","316502","324782","-16.430227929049423","-18.560757677457495","1285353","1686588","-23.78974592490875","-"
"1150617","11505","6277","宏正","電腦及週邊設備業","415622","439785","380592","-5.494275611946747","9.204082061630302","2148588","1976156","8.725626924190195","-"
"1150617","11505","6278","台表科","光電業","4348041","4505780","4244706","-3.500814509363529","2.4344442229921226","21408905","20995234","1.9703090710968023","-"
"1150617","11505","6281","全國電","電子通路業","1779465","1677747","1946973","6.062773469420598","-8.603509139572044","7871409","8012786","-1.7643925595916328","-"
"1150617","11505","6282","康舒","電子零組件業","2940031","3152125","2329819","-6.7286037197128925","26.191390833365165","14672914","11818380","24.15334419776653","-"
"1150617","11505","6283","淳安","其他電子業","116785","158624","106849","-26.37621040952189","9.299104343512807","698249","696787","0.20982021765618475","-"
"1150617","11505","6285","啟碁","通信網路業","12167707","11401006","9024989","6.724853929556742","34.82240255362084","52724894","47250059","11.586937912606627","-"
"1150617","11505","6405","悅城","光電業","165","0","50","","230.0","242","389","-37.789203084832906","係本月出貨增加所致"
"1150617","11505","6409","旭隼","其他電子業","1850129","1764494","1845047","4.853232711474225","0.2754401378393071","7819216","8864893","-11.795709209349734","-"
"1150617","11505","6412","群電","電子零組件業","2707555","2635952","3014296","2.7163999951440694","-10.17620698166338","13127370","14448098","-9.141189380083109","-"
"1150617","11505","6414","樺漢","電腦及週邊設備業","15579250","14563934","11517071","6.971440546215054","35.27093824462834","67632029","57907159","16.79389935189188","-"
"1150617","11505","6415","矽力*-KY","半導體業","1911109","2014046","1452307","-5.110955757713578","31.59125446617003","8784259","7129541","23.209320207289643","-"
"1150617","11505","6416","瑞祺電通","通信網路業","349990","315305","300423","11.000459872187248","16.499069645133694","1723027","1749392","-1.5070950364469484","-"
"1150617","11505","6426","統新","通信網路業","67251","69831","39519","-3.6946341882545","70.173840431185","291351","177931","63.74381080306411","市場需求漸回溫"
"1150617","11505","6431","光麗-KY","生技醫療業","27782","41697","36195","-33.37170539846991","-23.243541925680343","154924","177325","-12.632736500775412","-"
"1150617","11505","6438","迅得","其他電子業","592379","638366","537887","-7.203861107891084","10.130752369921563","2975528","2574371","15.582719040884161","-"
"1150617","11505","6442","光聖","通信網路業","1725672","886439","798847","94.67464766329098","116.02033931403635","5317792","3961449","34.238557659078786","市場需求增加"
"1150617","11505","6443","元晶","光電業","116046","71671","193957","61.91486096189533","-40.169212763653796","593847","1020458","-41.805836202959846","-"
"1150617","11505","6446","藥華藥","生技醫療業","2458451","2064179","1179267","19.1006690795711","108.47280556481272","9644008","5662726","70.30680982975338","本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp.之營收。"
"1150617","11505","6449","鈺邦","電子零組件業","443477","463592","394994","-4.338944589207752","12.274363661220171","2035304","1667068","22.088841007085495","-"
"1150617","11505","6451","訊芯-KY","半導體業","624107","641118","595003","-2.6533337076793977","4.891403908887854","2818605","3231344","-12.772982387514297","-"
"1150617","11505","6456","GIS-KY","光電業","3197938","3893399","6510131","-17.86256687280189","-50.87751690403772","23168885","27638279","-16.171028594074183","主要係因市場需求減少所致"
"1150617","11505","6464","台數科","其他","358125","390295","353807","-8.242483249849473","1.2204393920979517","1787420","1812679","-1.393462383577015","-"
"1150617","11505","6472","保瑞","生技醫療業","2114486","1484243","1508292","42.46225180108648","40.1907588185842","7594760","8356044","-9.110579120933302","停業單位營收累計為1,202千元"
"1150617","11505","6477","安集","光電業","69759","81841","70619","-14.762771715888125","-1.2178025743780003","376603","283093","33.031547936543824","-"
"1150617","11505","6491","晶碩","生技醫療業","716194","674346","523885","6.2057163533260375","36.70824703894939","3276207","2679796","22.255835891985807","-"
"1150617","11505","6504","南六","其他","594460","594834","560287","-0.0628746843657222","6.099195590831128","2780274","2800425","-0.7195693510806396","-"
"1150617","11505","6505","台塑化","油電燃氣業","57777216","61522374","45539031","-6.087473152450197","26.874056674591955","281289027","265056930","6.124004001706351","-"
"1150617","11505","6515","穎崴","半導體業","1073481","989534","488403","8.483488187369003","119.79410445881783","5043430","3443152","46.47712328703467","受惠於全球AI及HPC客戶需求強勁，高階測試座Coaxial Socket及MEMS探針卡持續拉貨，本月營收變動達50%以上。"
"1150617","11505","6525","捷敏-KY","半導體業","548577","539678","461168","1.648946223488821","18.953830274433614","2445520","2131739","14.719484890035787","-"
"1150617","11505","6526","達發","半導體業","2051151","2027866","1816874","1.1482514130618098","12.894510021058148","9534481","8813371","8.181999827307848","-"
"1150617","11505","6531","愛普*","半導體業","748539","804148","395335","-6.915269328531564","89.34296229779807","3653448","1784712","104.70798649866197","因市場需求相對增加所致"
"1150617","11505","6533","晶心科","半導體業","87236","106862","85291","-18.36574273361906","2.280428181168001","520454","443527","17.344378132560138","-"
"1150617","11505","6534","正瀚-創","生技醫療業","141363","229167","131775","-38.31441699721164","7.276038702333523","1240033","1205017","2.90585112077257","-"
"1150617","11505","6541","泰福-KY","生技醫療業","36078","86793","11706","-58.432131623518025","208.20092260379292","255698","70120","264.65772960638907","CDMO業務主要採完工比例認列，依投入工時計算。"
"1150617","11505","6550","北極星藥業-KY","生技醫療業","1601","1668","-1077","-4.016786570743405","248.65366759517178","40220","12059","233.5268264366863","子公司CDMO代工收入。本月增減變動達50%主係因CDMO代工收入係依合約內容進行之進度隨之認列相關收入所致。"
"1150617","11505","6552","易華電","半導體業","100172","103015","117877","-2.7597922632626317","-15.019893617923769","492516","711062","-30.735153896565983","-"
"1150617","11505","6558","興能高","其他電子業","78261","103961","94624","-24.72080876482527","-17.292653026716266","410214","466619","-12.088020419228535","-"
"1150617","11505","6573","虹揚-KY","半導體業","71765","63875","79547","12.352250489236791","-9.782895646598867","312805","389758","-19.74378973619528","-"
"1150617","11505","6579","研揚","電腦及週邊設備業","971779","756498","652863","28.457576887182782","48.84883964935982","4138485","3319866","24.658194035542397","自115年5月起新增合併子公司AAEON Techonology株式&#20250;社。"
"1150617","11505","6581","鋼聯","綠能環保","278202","372826","276315","-25.380204170310012","0.682916236903534","1086114","1011370","7.390371476314306","-"
"1150617","11505","6582","申豐","橡膠工業","66346","45723","101504","45.1042145091092","-34.637058638083225","216170","482284","-55.177862006618504","本年累計營業收入受市場狀況影響，營收減少。"
"1150617","11505","6585","鼎基","其他","279818","324912","177024","-13.878834884522579","58.06783261026754","1332027","1286233","3.5603191645681616","本期(115年05月)較去年同期(114年05月)營業收入增加102,794仟元,成長58.07%,主係為客戶需求增加。"
"1150617","11505","6589","台康生技","生技醫療業","116798","82208","74704","42.07619696379914","56.34771899764404","507441","354225","43.25386406944739","本月營收較去年同期增加主係委託研究開發暨生產服務(CDMO)業務成長及EG1206A授權簽約金逐步認列所致。"
"1150617","11505","6591","動力-KY","電腦及週邊設備業","63869","90424","171165","-29.367203397328144","-62.685712616481176","479413","798931","-39.99319090134192","5月營收較去年同期衰退，主要係接單量減少所致。"
"1150617","11505","6592","和潤企業","其他","1939412","1974054","1995696","-1.7548658749963273","-2.8202692193600627","9719093","10116115","-3.924648938846583","-"
"1150617","11505","6598","ABC-KY","生技醫療業","60307","60981","25674","-1.1052622948131385","134.89522474098308","338330","187729","80.2225548530062","本年度累積營收增長，主係市場開發成果與客戶需求提升，致使出貨增加。"
"1150617","11505","6605","帝寶","汽車工業","1601560","1708058","1755267","-6.235034173312616","-8.756901371700145","8042598","8447501","-4.793169009391061","-"
"1150617","11505","6606","建德工業","電機機械","87747","106773","63945","-17.819111573150515","37.22261318320432","386328","324530","19.042307336763937","-"
"1150617","11505","6614","資拓宏宇","數位雲端","518452","340399","282821","52.307145438147586","83.31453463498114","2106871","1380619","52.60336124593389","因數個政府專案於本年度完成階段性驗收，致本月及本年累計合併營收皆較去年同期增加超過50%。"
"1150617","11505","6625","必應","其他","767157","351163","592047","118.46179694329983","29.577043714434833","1888137","1376427","37.176690082365425","-"
"1150617","11505","6641","基士德-KY","綠能環保","161335","193190","136273","-16.488948703349035","18.391023900552568","735421","678097","8.453657810018331","-"
"1150617","11505","6645","金萬林-創","生技醫療業","53977","34751","38521","55.32502661793905","40.123568962384155","212326","181993","16.667124559735814","-"
"1150617","11505","6655","科定","其他","269649","280702","218127","-3.937627804575671","23.620184571373557","1237358","978733","26.424469186182545","-"
"1150617","11505","6657","華安","生技醫療業","541","809","713","-33.127317676143385","-24.1234221598878","2741","2352","16.539115646258505","-"
"1150617","11505","6658","聯策","其他電子業","298344","239798","306923","24.414715719063544","-2.795163607810428","1157560","1095584","5.656891666910068","-"
"1150617","11505","6666","羅麗芬-KY","生技醫療業","157606","114469","116644","37.68443858162472","35.11710846678783","499648","466772","7.0432673767920955","-"
"1150617","11505","6668","中揚光","光電業","113440","101538","101196","11.72171994721188","12.099292462152654","477883","414509","15.288932206538338","-"
"1150617","11505","6669","緯穎","電腦及週邊設備業","84050473","82730996","71132658","1.5949004167676164","18.160174754048978","443289203","305590564","45.05984648138546","-"
"1150617","11505","6670","復盛應用","運動休閒","2882095","2761450","2182889","4.368900396530808","32.031221010321644","14116665","12802097","10.26838025051677","-"
"1150617","11505","6671","三能-KY","居家生活","131331","186287","177659","-29.500716636158185","-26.076922643941483","683289","786996","-13.177576506106766","-"
"1150617","11505","6672","騰輝電子-KY","電子零組件業","530395","510001","392926","3.998815688596689","34.98597700330342","2286223","1784310","28.12924884128879","-"
"1150617","11505","6674","鋐寶科技","通信網路業","44136","42958","57711","2.742213324642674","-23.52237874928523","199226","267014","-25.387432868688535","-"
"1150617","11505","6689","伊雲谷","數位雲端","1028103","1023839","1030933","0.4164717304185521","-0.2745086247117902","5051314","5383498","-6.170411877184685","-"
"1150617","11505","6691","洋基工程","其他電子業","3835624","2858881","2103360","34.165220588055256","82.35699071961052","13671732","7764732","76.07474411222435","本月營收較去年同期增加82.36%，主要係因本月正在投入進行的專案較去年同期增加所致。"
"1150617","11505","6695","芯鼎","半導體業","76771","76304","103019","0.6120255818829944","-25.478795173705823","405825","446677","-9.145758568271928","-"
"1150617","11505","6698","旭暉應材","其他電子業","56620","45754","87263","23.74874327927613","-35.115684769031546","269071","354681","-24.137182425898203","-"
"1150617","11505","6706","惠特","光電業","60052","53989","71232","11.23006538368927","-15.695193171608265","274017","584356","-53.10786575306833","主係因公司積極轉型，產品仍處於驗證狀態，客戶尚未放量，致使本期營收相較去年同期下降"
"1150617","11505","6715","嘉基","電子零組件業","118910","164420","160718","-27.67911446296071","-26.013265471198","793486","781288","1.5612680599215654","-"
"1150617","11505","6719","力智","半導體業","367025","383017","405930","-4.175271593689053","-9.5841647574705","1729184","1820891","-5.036380541174623","-"
"1150617","11505","6722","輝創","其他電子業","393259","410164","432565","-4.121522122858174","-9.086726850299955","2042555","2175440","-6.108419446181003","-"
"1150617","11505","6742","澤米","光電業","30448","30704","62026","-0.8337675872850443","-50.91090832876536","146851","273040","-46.21630530325227","本月營收較去年同期減少，主係因客戶需求減少所致。"
"1150617","11505","6743","安普新","其他電子業","320811","454139","400268","-29.358412292271748","-19.850949863591392","1857401","1971744","-5.799079393673824","-"
"1150617","11505","6753","龍德造船","航運業","522031","488017","411327","6.969839165438909","26.91386658303491","2334971","1974677","18.24571816048903","-"
"1150617","11505","6754","匯僑設計","居家生活","261679","260618","324723","0.4071092556922392","-19.414701145283825","1124330","1369885","-17.925227300101835","-"
"1150617","11505","6756","威鋒電子","半導體業","182330","168383","150689","8.282902668321624","20.99755124793449","765603","693182","10.447616931772608","-"
"1150617","11505","6757","台灣虎航","航運業","1519136","1651863","1247943","-8.034988373733173","21.731200864142032","8708921","7182782","21.247185282805464","-"
"1150617","11505","6768","志強-KY","運動休閒","1820279","2124895","1856598","-14.335578934488527","-1.9562123841563979","9302181","9870531","-5.758048883084405","-"
"1150617","11505","6770","力積電","半導體業","5770374","5045881","3632314","14.35810713728683","58.86220189113607","24388717","18558042","31.418589310230033","主係客戶需求上升，銷售量增加，銷售價格調漲。"
"1150617","11505","6771","平和環保-創","綠能環保","49503","47492","52597","4.234397372189","-5.882464779360039","228481","267916","-14.719165708654952","-"
"1150617","11505","6776","展碁國際","電子通路業","3077924","3059651","2024156","0.5972249776199965","52.059623862982896","13917830","10613444","31.133965562921894","主要係因持續擴大營運版圖，自115.4.1起新增併入子公司納入合併報表範圍"
"1150617","11505","6781","AES-KY","電子零組件業","1600458","1522539","1324182","5.117701418485832","20.863899373348982","7652842","6068747","26.102505179405238","-"
"1150617","11505","6782","視陽","生技醫療業","444825","371275","362293","19.810113797050704","22.780456702172","2044913","1713696","19.327640374955653","-"
"1150617","11505","6789","采鈺","半導體業","814486","774041","701326","5.225175410604865","16.135149702135667","3936970","3654819","7.719971905585475","無"
"1150617","11505","6790","永豐實","造紙工業","896568","967866","923367","-7.366515612698452","-2.902312948156042","4488519","4511670","-0.5131359341441196","-"
"1150617","11505","6792","詠業","通信網路業","130461","123132","112189","5.95214891336127","16.286801736355613","591745","559414","5.779440628943859","-"
"1150617","11505","6794","向榮生技","生技醫療業","1425","1894","935","-24.762407602956706","52.406417112299465","9597","16275","-41.03225806451613","本期營業收入較去年同期增加，主係勞務收入增加所致。"
"1150617","11505","6796","晉弘","生技醫療業","52909","53972","56925","-1.969539761357741","-7.054896794027229","254297","233966","8.689724147953122","-"
"1150617","11505","6799","來頡","半導體業","84629","92891","82259","-8.894295464576762","2.881143704640222","419908","413483","1.5538728315311634","-"
"1150617","11505","6805","富世達","電子零組件業","1180335","1353125","860196","-12.769699769053117","37.2169831061758","6717314","3962658","69.51536064934193","較去年同期客戶需求增加"
"1150617","11505","6806","森崴能源","綠能環保","776166","1052473","717543","-26.2531200325329","8.169963333207905","6018497","7779233","-22.633799501827493","-"
"1150617","11505","6807","峰源-KY","居家生活","292986","295730","366956","-0.9278733980319886","-20.157730082080686","1405290","1936384","-27.427101236118457","-"
"1150617","11505","6830","汎銓","其他電子業","217107","211780","181797","2.5153461138917743","19.422762751860592","1007613","822626","22.487375794103276","-"
"1150617","11505","6831","邁科","電腦及週邊設備業","330275","213124","370083","54.968469060265384","-10.756505972984439","1397782","1218734","14.691310819259986","-"
"1150617","11505","6834","天二科技","電子零組件業","189979","179399","119734","5.897468770728934","58.66754639450782","789119","606072","30.20218719888066","主係市場終端需求增加"
"1150617","11505","6835","圓裕","電子零組件業","179631","222739","222557","-19.353593218969287","-19.28764316557107","979012","1056002","-7.290705888814604","-"
"1150617","11505","6838","台新藥","生技醫療業","2348","0","4764","","-50.71368597816961","47770","5358","791.5640164240389","APP13007銷貨收入等"
"1150617","11505","6854","錼創科技-KY創","半導體業","53395","48907","50812","9.176600486637904","5.083444855545934","238106","403384","-40.972869523828415","-"
"1150617","11505","6861","睿生光電","生技醫療業","265735","262160","159711","1.3636710405859018","66.38490773960466","1318936","884118","49.1809916775815","客戶需求增加及產品組合變化"
"1150617","11505","6862","三集瑞-KY","電子零組件業","130543","141437","200842","-7.702369252741503","-35.00214098644706","743221","1089217","-31.7655710478261","-"
"1150617","11505","6863","永道-KY","通信網路業","428094","522602","246324","-18.084125204266343","73.79305305207775","2108066","1750365","20.435794819937556","本月較去年同期成長73.79%，係去年同期收入受對等關稅影響。"
"1150617","11505","6869","雲豹能源","綠能環保","544213","537318","753387","1.2832252036968796","-27.764482264759014","2745959","3143903","-12.657642427263182","-"
"1150617","11505","6873","泓德能源","綠能環保","393912","430739","586199","-8.549725007487133","-32.80234186684044","2254628","2721357","-17.150598028851046","-"
"1150617","11505","6885","全福生技","生技醫療業","822","766","1140","7.310704960835509","-27.894736842105264","4411","1274","246.23233908948194","諮詢服務收入、含子公司營業收入"
"1150617","11505","6887","寶綠特-KY","綠能環保","403725","298282","395558","35.35010493425684","2.0646782519883304","1559631","2162677","-27.88423791439961","-"
"1150617","11505","6890","來億-KY","運動休閒","3611608","4211254","3580736","-14.239131622077414","0.8621691183041699","14900553","17902932","-16.770320079414926","-"
"1150617","11505","6901","鑽石投資","其他","692717","566245","-225303","22.335208257909564","407.46017585207477","922681","-1016702","190.75235418047765","營業收入為股利收入及投資標的之評價損益(含已實現及未實現)，投資標的股數及公允價值變動情形，請參考本公司網站投資人專區。"
"1150617","11505","6902","GOGOLOOK","數位雲端","100681","98842","78842","1.8605451124016106","27.69970320387611","502632","399881","25.695394379828","-"
"1150617","11505","6906","現觀科","數位雲端","23523","21886","23391","7.479667367266746","0.5643196101064512","124955","124176","0.6273353949233347","-"
"1150617","11505","6908","宏碁遊戲-創","電子通路業","389956","450368","541463","-13.413919283785704","-27.98104394944807","2000466","2037059","-1.7963642682907073","-"
"1150617","11505","6909","創控","半導體業","40927","36781","27047","11.272124194556973","51.31807594187895","179212","181218","-1.1069540553366664","依客戶需求出貨認列收入。"
"1150617","11505","6914","阜爾運通","其他","505313","476228","472857","6.10736873934334","6.863808720183903","2417721","2233335","8.256083390982544","-"
"1150617","11505","6916","華凌","光電業","219836","198886","152539","10.533672556137686","44.11789771796065","924551","852379","8.467125539226096","-"
"1150617","11505","6918","愛派司","生技醫療業","78876","84868","62017","-7.060376113493897","27.184481674379604","383129","334271","14.616284392005289","-"
"1150617","11505","6919","康霈*","生技醫療業","0","3566","0","-100.0","","3568","12212","-70.78283655420897","本公司新藥仍在研發階段，目前營收來源為健康食品銷售，僅於出貨予代理商之月份認列營收，因並非每月固定出貨致使營收變動。"
"1150617","11505","6921","嘉雨思-創","半導體業","9782","1276","15047","666.6144200626959","-34.990363527613475","39511","100270","-60.59539244041089","受記憶體漲價影響，客戶調降消費性電子商品生產量，使公司營收隨之下滑。"
"1150617","11505","6923","中台","綠能環保","116163","118842","96337","-2.254253546725905","20.579839521679105","539820","478869","12.728115622435363","-"
"1150617","11505","6924","榮惠-KY創","電子零組件業","141793","205890","136400","-31.13167225217349","3.9538123167155423","819970","713856","14.864902725479649","-"
"1150617","11505","6928","攸泰科技","電腦及週邊設備業","120743","130526","118649","-7.4950584557865865","1.7648694889969574","799126","893677","-10.57999702353311","-"
"1150617","11505","6931","青松健康","生技醫療業","109590","105742","95668","3.6390459798377184","14.552410419366977","519958","447522","16.186019905166674","-"
"1150617","11505","6933","AMAX-KY","電腦及週邊設備業","585033","665135","338937","-12.04296872063566","72.60818382177219","3070638","2736011","12.230469833637365","本期營收成長係由 AI/HPC 與資料中心業務布局帶動，並受惠客戶需求延續及新客戶開發，單月受專案認列時程影響。"
"1150617","11505","6934","心誠鎂","生技醫療業","22","4507","1852","-99.51187042378523","-98.81209503239741","8214","10827","-24.134109171515654","公司非每月固定出貨銷售，需搭配客戶及市場銷售策略作調整，故有此差異"
"1150617","11505","6936","永鴻生技","生技醫療業","126130","132258","105755","-4.633368113838104","19.266228547113613","626810","550487","13.864632588962138","-"
"1150617","11505","6937","天虹","半導體業","190796","153213","159104","24.52990281503528","19.919046661303298","926456","745442","24.28277451498574","-"
"1150617","11505","6944","兆聯實業","綠能環保","1671463","1517412","1127621","10.152219700384602","48.22914791405978","7895737","5316255","48.520659750143665","-"
"1150617","11505","6949","沛爾生醫-創","生技醫療業","2691","2971","2265","-9.424436216762032","18.807947019867548","12043","15462","-22.11227525546501","-"
"1150617","11505","6951","青新-創","綠能環保","77051","78306","66698","-1.6026868950016602","15.522204563854988","365138","298164","22.46213493245328","-"
"1150617","11505","6952","大武山","其他","191622","200192","162853","-4.280890345268542","17.665624827298238","953603","702491","35.74593838212874","-"
"1150617","11505","6955","邦睿生技-創","生技醫療業","30038","28898","26673","3.944909682330957","12.615753758482361","143321","125144","14.524867352809563","-"
"1150617","11505","6957","裕慶-KY","其他","312233","368407","257709","-15.247810166473492","21.157196683080528","1689037","1281609","31.79035103530016","-"
"1150617","11505","6958","日盛台駿","其他","876508","829683","903480","5.643721758792213","-2.985345552751583","4273688","4749729","-10.022487598766162","-"
"1150617","11505","6962","奕力-KY","半導體業","1631488","1660220","1428428","-1.7306140150100588","14.215627248975798","7209411","7731387","-6.751388851702806","-"
"1150617","11505","6965","中傑-KY","運動休閒","2118090","1746047","1793282","21.307731120639936","18.112488721796126","8649434","9658243","-10.445057139274711","-"
"1150617","11505","6969","成信實業*-創","綠能環保","23620","21243","23231","11.189568328390529","1.6744866772846627","122840","126312","-2.748749129140541","-"
"1150617","11505","6988","威力暘-創","汽車工業","61077","64890","58618","-5.876098012020342","4.194957180388276","295217","346549","-14.812335340745465","-"
"1150617","11505","6994","富威電力","綠能環保","204216","196474","161172","3.940470494823743","26.706872161417618","1242290","714403","73.89204692589477","依進度認列工程收入及訂單增加所致"
"1150617","11505","7610","聯友金屬-創","綠能環保","615259","559985","109442","9.87062153450539","462.17814001937097","2177008","406791","435.1662155750742","5月單月及累積合併營收較去年同期分別增加462%及435%，主要在於鎢製品出貨價格較去年同期增加所致。"
"1150617","11505","7631","聚賢研發-創","其他電子業","177800","135463","73832","31.25355263060762","140.81698992306858","721774","359027","101.0361337726689","本月營收較去年同期成長，主要受惠於新加坡訂單挹注。"
"1150617","11505","7705","三商餐飲","觀光餐旅","605868","488432","602582","24.043469715333966","0.5453199730493111","2698746","2592953","4.080019961796454","-"
"1150617","11505","7711","永擎","電腦及週邊設備業","2631479","1638017","2246896","60.650286291290016","17.11619051349061","13160830","9816158","34.07312718479063","-"
"1150617","11505","7721","微程式","數位雲端","63812","61277","37030","4.136951874275829","72.32514177693761","268899","197747","35.98132967883204","本月營收增加，主要是電子支付營收增加"
"1150617","11505","7722","LINEPAY","數位雲端","747084","657149","637490","13.685632938648617","17.191485356633045","3501622","3043034","15.070091231317166","-"
"1150617","11505","7730","暉盛-創","半導體業","14534","41278","46822","-64.7899607539125","-68.95903635043355","148044","185555","-20.215569507693136","客戶延遲交機"
"1150617","11505","7732","金興精密","汽車工業","81961","70685","103877","15.952465162339958","-21.098029400155955","452628","546225","-17.13524646436908","-"
"1150617","11505","7736","虎山","汽車工業","154677","85044","124192","81.87879215464936","24.54666967276475","600800","691794","-13.153337554243025","-"
"1150617","11505","7740","熙特爾-創","綠能環保","1359522","1684524","100363","-19.29340276541029","1254.6047846317865","6135408","403401","1420.9203745156804","本月及本年營收較去年同期營收增加，主要係因依專案進度認列收入所致。"
"1150617","11505","7749","意騰-KY","半導體業","198541","191114","114311","3.8861621859204454","73.6849472054308","922968","562607","64.05199366520502","市場需求增加"
"1150617","11505","7750","新代","電機機械","2689787","2920375","1428799","-7.89583529512477","88.25510096241669","10474666","6182380","69.4277284799705","開發客戶及穩固市場&#38359;係成效顯現，成果持續發酵 。"
"1150617","11505","7760","享溫馨","觀光餐旅","89475","82147","99911","8.920593570063422","-10.44529631371921","568594","590601","-3.7262043240698883","-"
"1150617","11505","7765","中華資安","數位雲端","149890","245804","145347","-39.02052041463931","3.1256235078811394","993271","802000","23.84925187032419","-"
"1150617","11505","7768","頌勝科技","半導體業","202563","174671","170362","15.968306129809756","18.90151559620103","936125","845932","10.661968101454963","-"
"1150617","11505","7769","鴻勁","半導體業","4129556","4362649","2248667","-5.34292353109315","83.64462145795709","19217402","10230430","87.84549623036372","主要係因市場需求較去年同期成長所致。"
"1150617","11505","7780","大研生醫*","食品工業","202685","171837","156927","17.95189627379435","29.15878083440071","838364","614044","36.5315840558657","-"
"1150617","11505","7786","東方風能","綠能環保","1478692","1288907","1073897","14.724491371371247","37.694024659720625","4540574","3073316","47.741852774006965","-"
"1150617","11505","7788","松川精密","電子零組件業","730713","698719","510686","4.578950908734413","43.08459601398903","3288554","2733593","20.301522574867583","-"
"1150617","11505","7791","皇家可口","食品工業","218370","210283","245294","3.8457697483866977","-10.976216295547385","914959","1006738","-9.11647320355445","-"
"1150617","11505","7795","長廣","電子零組件業","135999","160635","109224","-15.336632738817817","24.513843111404086","714382","756725","-5.595559813670752","-"
"1150617","11505","7799","禾榮科","生技醫療業","504","0","686","","-26.53061224489796","3389","1680","101.72619047619048","使用硼中子捕獲治療(BNCT)之恩慈治療照射費及藥品收入"
"1150617","11505","7803","雲象科技-創","生技醫療業","16608","1446","1078","1048.5477178423237","1440.6307977736549","28854","28071","2.7893555626803463","本期有專案驗收完成，故認列收入"
"1150617","11505","7818","溢泰實業","綠能環保","957075","1057317","1144275","-9.480789583445645","-16.359703742544404","4796819","5561205","-13.744970739255251","-"
"1150617","11505","7821","神數","汽車工業","795989","707689","493220","12.477232230541947","61.38619682900126","3994313","3322038","20.236824503512604","本月營收較去年同期增加，主要係客戶需求成長及出貨量增加所致。"
"1150617","11505","7822","倍利科","半導體業","242740","238741","134999","1.6750369647442207","79.808739323995","1165924","573374","103.34441394273198","本月認列設備營收較前期多"
"1150617","11505","7823","奧義賽博-KY創","數位雲端","28144","29166","27317","-3.5040800932592746","3.027418823443277","148262","124358","19.221923800640088","-"
"1150617","11505","7827","漢康-KY創","生技醫療業","0","9542","0","-100.0","","9542","0","","本月無營收"
"1150617","11505","8011","台通","通信網路業","145992","103254","204674","41.391132546923124","-28.67095967245473","687605","811369","-15.25372549357937","-"
"1150617","11505","8016","矽創","半導體業","2147140","2107516","1535385","1.8801280749469993","39.84375254415016","9583428","7403184","29.45008526061219","-"
"1150617","11505","8021","尖點","其他電子業","620455","524976","333050","18.18730761025266","86.29485062302957","2484995","1542140","61.13939071679614","本月增減百分比或本年增減百分比達50%以上：主要係市場需求增加所致。"
"1150617","11505","8028","昇陽半導體","半導體業","478852","465234","327905","2.9271291436137514","46.03375977798448","2247479","1765085","27.32978865040494","-"
"1150617","11505","8033","雷虎","其他","117063","109428","129432","6.9771904814124355","-9.556369367698869","601749","566263","6.26669939586376","-"
"1150617","11505","8039","台虹","電子零組件業","914405","946534","908861","-3.3943841425664583","0.6099942675502634","4276415","4095400","4.419958978365972","自結數尚未經會計師簽證，特此說明。"
"1150617","11505","8045","達運光電","通信網路業","113502","234095","104111","-51.51455605630193","9.020180384397422","802411","534443","50.13967813218622","產品品項增換"
"1150617","11505","8046","南電","電子零組件業","4440287","4450857","3269216","-0.23748235452183702","35.82115712146276","20068385","14918592","34.51929645907603","-"
"1150617","11505","8070","長華*","電子通路業","1973145","2049007","1561718","-3.7023787620052055","26.3445129018171","9444548","7664544","23.22387346200896","-"
